agent,area_sqm,bathrooms,bedrooms,description,listing_id,location,on_show,price,property_type,special_tag,url
Not specified,175,Not specified,4,Not specified,Not specified,Honeydew,,R 1 850 000,4 Bedroom Townhouse,,Not specified
Not specified,44,Not specified,2,Not specified,Not specified,Fleurhof,,R 450 000,2 Bedroom Apartment,,Not specified
Not specified,44,Not specified,2,Not specified,Not specified,Fleurhof,,R 450 000,2 Bedroom Apartment,,Not specified
Not specified,102,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 275 000,3 Bedroom Apartment,,Not specified
Not specified,102,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 275 000,3 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 519 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 519 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Roodepoort West,,R 979 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Roodepoort West,,R 979 000,3 Bedroom Townhouse,,Not specified
Not specified,234,Not specified,2,Not specified,Not specified,Fleurhof,,R 750 000,2 Bedroom House,,Not specified
Not specified,234,Not specified,2,Not specified,Not specified,Fleurhof,,R 750 000,2 Bedroom House,,Not specified
Not specified,35,Not specified,2,Not specified,Not specified,Fleurhof,,R 498 700,2 Bedroom Apartment,,Not specified
Not specified,35,Not specified,2,Not specified,Not specified,Fleurhof,,R 498 700,2 Bedroom Apartment,,Not specified
Not specified,86,Not specified,3,Not specified,Not specified,Florida,,R 850 000,3 Bedroom Apartment,,Not specified
Not specified,86,Not specified,3,Not specified,Not specified,Florida,,R 850 000,3 Bedroom Apartment,,Not specified
Not specified,072,Not specified,4,Not specified,Not specified,Discovery,,R 1 499 999,4 Bedroom House,,Not specified
Not specified,072,Not specified,4,Not specified,Not specified,Discovery,,R 1 499 999,4 Bedroom House,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Fleurhof,,R 420 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Fleurhof,,R 420 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 1 149 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 1 149 000,3 Bedroom Townhouse,,Not specified
Not specified,51,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 599 000,2 Bedroom Townhouse,,Not specified
Not specified,51,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 599 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Georginia,,R 1 050 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Georginia,,R 1 050 000,3 Bedroom House,,Not specified
Not specified,284,Not specified,6,Not specified,Not specified,Cosmo City,,R 699 000,6 Bedroom House,,Not specified
Not specified,284,Not specified,6,Not specified,Not specified,Cosmo City,,R 699 000,6 Bedroom House,,Not specified
Not specified,98,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 850 000,2 Bedroom Townhouse,,Not specified
Not specified,98,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 850 000,2 Bedroom Townhouse,,Not specified
Not specified,734,Not specified,4,Not specified,Not specified,Little Falls,,R 2 295 000,4 Bedroom House,,Not specified
Not specified,734,Not specified,4,Not specified,Not specified,Little Falls,,R 2 295 000,4 Bedroom House,,Not specified
Not specified,49,Not specified,2,Not specified,Not specified,Witpoortjie,,R 450 000,2 Bedroom Apartment,,Not specified
Not specified,49,Not specified,2,Not specified,Not specified,Witpoortjie,,R 450 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Witpoortjie,,R 560 000,2 Bedroom House,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Witpoortjie,,R 560 000,2 Bedroom House,,Not specified
Not specified,239,Not specified,3,Not specified,Not specified,Groblerpark,,R 860 000,3 Bedroom Townhouse,,Not specified
Not specified,239,Not specified,3,Not specified,Not specified,Groblerpark,,R 860 000,3 Bedroom Townhouse,,Not specified
Not specified,103,Not specified,2,Not specified,Not specified,Constantia Kloof,,R 870 000,2 Bedroom Townhouse,,Not specified
Not specified,103,Not specified,2,Not specified,Not specified,Constantia Kloof,,R 870 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 1 540 000 To R 3 250 000,Altura    Development in Ruimsig Country Estate,,Not specified
Not specified,345,Not specified,3,Not specified,Not specified,Cosmo City,,R 950 000,3 Bedroom House,,Not specified
Not specified,345,Not specified,3,Not specified,Not specified,Cosmo City,,R 950 000,3 Bedroom House,,Not specified
Not specified,60,1,2,Not specified,Not specified,Honeydew,,R 470 000,2 Bedroom Apartment,,Not specified
Not specified,60,1,2,Not specified,Not specified,Honeydew,,R 470 000,2 Bedroom Apartment,,Not specified
Not specified,2 ha,Not specified,Not specified,Not specified,Not specified,Zonnehoewe AH,,R 1 995 000,Farm,,Not specified
Not specified,2 ha,Not specified,Not specified,Not specified,Not specified,Zonnehoewe AH,,R 1 995 000,Farm,,Not specified
Not specified,Not specified,Not specified,1,Not specified,Not specified,Florida Hills,,R 495 000,1 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,1,Not specified,Not specified,Florida Hills,,R 495 000,1 Bedroom Apartment,,Not specified
Not specified,951,Not specified,4,Not specified,Not specified,Little Falls,,R 2 990 000,4 Bedroom House,,Not specified
Not specified,951,Not specified,4,Not specified,Not specified,Little Falls,,R 2 990 000,4 Bedroom House,,Not specified
Not specified,Not specified,2,3,Not specified,Not specified,Strubensvallei,,R 2 470 000,House,,Not specified
Not specified,Not specified,2,3,Not specified,Not specified,Strubensvallei,,R 2 470 000,House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Wilro Park,,R 1 670 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Wilro Park,,R 1 670 000,3 Bedroom House,,Not specified
Not specified,138,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 299 999,3 Bedroom Townhouse,,Not specified
Not specified,138,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 299 999,3 Bedroom Townhouse,,Not specified
Not specified,70,Not specified,2,Not specified,Not specified,Wilro Park,,R 820 000,2 Bedroom Townhouse,,Not specified
Not specified,70,Not specified,2,Not specified,Not specified,Wilro Park,,R 820 000,2 Bedroom Townhouse,,Not specified
Not specified,288,Not specified,4,Not specified,Not specified,Poortview,,R 8 500 000,4 Bedroom House,,Not specified
Not specified,288,Not specified,4,Not specified,Not specified,Poortview,,R 8 500 000,4 Bedroom House,,Not specified
Not specified,128,Not specified,4,Not specified,Not specified,Wilro Park,,R 1 650 000,4 Bedroom House,,Not specified
Not specified,128,Not specified,4,Not specified,Not specified,Wilro Park,,R 1 650 000,4 Bedroom House,,Not specified
Not specified,67,Not specified,2,Not specified,Not specified,Willowbrook,,R 695 000,2 Bedroom Townhouse,,Not specified
Not specified,67,Not specified,2,Not specified,Not specified,Willowbrook,,R 695 000,2 Bedroom Townhouse,,Not specified
Not specified,145,Not specified,3,Not specified,Not specified,Florida,,R 700 000,3 Bedroom Apartment,,Not specified
Not specified,145,Not specified,3,Not specified,Not specified,Florida,,R 700 000,3 Bedroom Apartment,,Not specified
Not specified,280,Not specified,3,Not specified,Not specified,Cosmo City,,R 1 590 000,3 Bedroom House,,Not specified
Not specified,280,Not specified,3,Not specified,Not specified,Cosmo City,,R 1 590 000,3 Bedroom House,,Not specified
Not specified,000,Not specified,5,Not specified,Not specified,Roodekrans,,R 2 250 000,5 Bedroom House,,Not specified
Not specified,000,Not specified,5,Not specified,Not specified,Roodekrans,,R 2 250 000,5 Bedroom House,,Not specified
Not specified,89,Not specified,1,Not specified,Not specified,Florida North,,R 495 000,1 Bedroom Apartment,,Not specified
Not specified,89,Not specified,1,Not specified,Not specified,Florida North,,R 495 000,1 Bedroom Apartment,,Not specified
Not specified,Not specified,2,2,Not specified,Not specified,Groblerpark,,R 695 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,2,2,Not specified,Not specified,Groblerpark,,R 695 000,2 Bedroom Apartment,,Not specified
Not specified,57,2,2,Not specified,Not specified,Honeydew Grove,,R 500 000,2 Bedroom Apartment,,Not specified
Not specified,57,2,2,Not specified,Not specified,Honeydew Grove,,R 500 000,2 Bedroom Apartment,,Not specified
Not specified,54,Not specified,3,Not specified,Not specified,Hamberg,,R 619 995,3 Bedroom Townhouse,,Not specified
Not specified,54,Not specified,3,Not specified,Not specified,Hamberg,,R 619 995,3 Bedroom Townhouse,,Not specified
Not specified,51,Not specified,2,Not specified,Not specified,Florida,,R 429 995,2 Bedroom Townhouse,,Not specified
Not specified,51,Not specified,2,Not specified,Not specified,Florida,,R 429 995,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 2 199 900 To R 2 499 900,Melody Manor    Development in Radiokop,,Not specified
Not specified,38,Not specified,2,Not specified,Not specified,Fleurhof,,R 440 000,2 Bedroom Apartment,,Not specified
Not specified,38,Not specified,2,Not specified,Not specified,Fleurhof,,R 440 000,2 Bedroom Apartment,,Not specified
Not specified,86,Not specified,2,Not specified,Not specified,Hamberg,,R 394 999,2 Bedroom Apartment,,Not specified
Not specified,86,Not specified,2,Not specified,Not specified,Hamberg,,R 394 999,2 Bedroom Apartment,,Not specified
Not specified,592,Not specified,5,Not specified,Not specified,Constantia Kloof,,R 9 500 000,5 Bedroom House,,Not specified
Not specified,592,Not specified,5,Not specified,Not specified,Constantia Kloof,,R 9 500 000,5 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 699 900,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 699 900,3 Bedroom House,,Not specified
Not specified,53,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 699 000,3 Bedroom Apartment,,Not specified
Not specified,53,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 699 000,3 Bedroom Apartment,,Not specified
Not specified,79,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 500 000,2 Bedroom Townhouse,,Not specified
Not specified,79,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 500 000,2 Bedroom Townhouse,,Not specified
Not specified,685,Not specified,3,Not specified,Not specified,Willowbrook,,R 2 450 000,3 Bedroom House,,Not specified
Not specified,685,Not specified,3,Not specified,Not specified,Willowbrook,,R 2 450 000,3 Bedroom House,,Not specified
Not specified,280,Not specified,9,Not specified,Not specified,Cosmo City,,R 800 000,9 Bedroom House,,Not specified
Not specified,280,Not specified,9,Not specified,Not specified,Cosmo City,,R 800 000,9 Bedroom House,,Not specified
Not specified,580,Not specified,3,Not specified,Not specified,Cosmo City,,R 1 100 000,3 Bedroom House,,Not specified
Not specified,580,Not specified,3,Not specified,Not specified,Cosmo City,,R 1 100 000,3 Bedroom House,,Not specified
Not specified,200,Not specified,Not specified,Not specified,Not specified,Stormill,,POA,Vacant Land,,Not specified
Not specified,200,Not specified,Not specified,Not specified,Not specified,Stormill,,POA,Vacant Land,,Not specified
Not specified,039,Not specified,6,Not specified,Not specified,Roodekrans,,R 2 240 000,6 Bedroom House,,Not specified
Not specified,039,Not specified,6,Not specified,Not specified,Roodekrans,,R 2 240 000,6 Bedroom House,,Not specified
Not specified,90,Not specified,2,Not specified,Not specified,Florida,,R 720 000,2 Bedroom Apartment,,Not specified
Not specified,90,Not specified,2,Not specified,Not specified,Florida,,R 720 000,2 Bedroom Apartment,,Not specified
Not specified,80,Not specified,2,Not specified,Not specified,Horizon View,,R 530 000,2 Bedroom Apartment,,Not specified
Not specified,80,Not specified,2,Not specified,Not specified,Horizon View,,R 530 000,2 Bedroom Apartment,,Not specified
Not specified,532,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 950 000,3 Bedroom House,,Not specified
Not specified,532,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 950 000,3 Bedroom House,,Not specified
Not specified,009,Not specified,4,Not specified,Not specified,Roodekrans,,R 2 395 000,4 Bedroom House,,Not specified
Not specified,009,Not specified,4,Not specified,Not specified,Roodekrans,,R 2 395 000,4 Bedroom House,,Not specified
Not specified,062,Not specified,4,Not specified,Not specified,Wilgeheuwel,,R 2 349 900,4 Bedroom Townhouse,,Not specified
Not specified,062,Not specified,4,Not specified,Not specified,Wilgeheuwel,,R 2 349 900,4 Bedroom Townhouse,,Not specified
Not specified,70,Not specified,2,Not specified,Not specified,Willowbrook,,R 650 000,2 Bedroom Apartment,,Not specified
Not specified,70,Not specified,2,Not specified,Not specified,Willowbrook,,R 650 000,2 Bedroom Apartment,,Not specified
Not specified,400,Not specified,3,Not specified,Not specified,Cosmo City,,R 950 000,3 Bedroom House,,Not specified
Not specified,400,Not specified,3,Not specified,Not specified,Cosmo City,,R 950 000,3 Bedroom House,,Not specified
Not specified,290,Not specified,3,Not specified,Not specified,Radiokop,,R 2 350 000,3 Bedroom Townhouse,,Not specified
Not specified,290,Not specified,3,Not specified,Not specified,Radiokop,,R 2 350 000,3 Bedroom Townhouse,,Not specified
Not specified,44,Not specified,1,Not specified,Not specified,Weltevreden Park,,R 495 000,1 Bedroom Apartment,,Not specified
Not specified,44,Not specified,1,Not specified,Not specified,Weltevreden Park,,R 495 000,1 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 660 000 To R 750 000,Spring Glades    Development in Princess AH,,Not specified
